date,steel_price_predicted,iron_ore_predicted,scrap_price_predicted,freight_index_predicted,fx_rate_predicted,pct_change_predicted,predicted_mean,volatility_score,lower_ci,upper_ci,supplier_id,supplier_name,material_id,material_name,supplier_factor
2026-05-03,715.4114849628519,110.65550578683826,348.3439222643078,299.6424265058929,82.20692563525796,-1.202188149029837e-06,715.4114885500331,Normal,681.3838087871097,721.3838087871097,SUP001,AlphaSteel,MAT100,Steel Coil,1.02
2026-05-04,736.4530078549161,110.65550579097034,348.34392226429395,306.38170281583325,82.26984032688883,1.1716227543701052e-06,736.4530042561064,Normal,681.383817004682,721.383817004682,SUP003,CoreSteel,MAT104,Steel Sheet,1.05
2026-05-05,701.3838089960403,110.65550576291801,348.34392226429577,311.57470468034137,82.47707042878079,-1.1418343937030784e-06,701.3838123363297,Normal,681.3838089960403,721.3838089960403,SUP004,DeltaIron,MAT104,Steel Sheet,1.0
2026-05-06,722.4253313050874,110.65550578930136,348.3439222642977,303.10239172929056,83.03856824181545,1.1128023169604262e-06,722.425327952065,Normal,681.3838168010557,721.3838168010557,SUP005,PrimeSteel,MAT101,Steel Rod,1.03
2026-05-07,687.3561330106022,110.65550574226685,348.34392226429287,296.4283964835889,82.21012175332604,-1.0845079945198677e-06,687.3561361197395,Normal,681.3838091944921,721.3838091944921,SUP002,BetaMetals,MAT102,Steel Plate,0.98
2026-05-08,715.4114929397855,110.65550577492375,348.34392226429634,307.6458203453393,82.21058159138924,1.056930698517533e-06,715.4114897860395,Normal,681.3838166076329,721.3838166076329,SUP001,AlphaSteel,MAT101,Steel Rod,1.02
2026-05-09,701.3838093829731,110.6555057508754,348.34392226430225,298.9799998153068,82.54955727904488,-1.0300579500466256e-06,701.3838123962836,Normal,681.3838093829731,721.3838093829731,SUP004,DeltaIron,MAT102,Steel Plate,1.0
2026-05-10,736.4530072451413,110.655505775689,348.34392226429327,306.36596456623704,82.32642987613018,1.0038684772339934e-06,736.4530041616231,Normal,681.383816423944,721.383816423944,SUP003,CoreSteel,MAT104,Steel Sheet,1.05
2026-05-11,687.3561333707652,110.65550577255863,348.3439222642939,303.2262034572698,82.25211649137994,-9.783428844833963e-07,687.35613617554,Normal,681.3838095620054,721.3838095620054,SUP002,BetaMetals,MAT102,Steel Plate,0.98
2026-05-12,715.4114925744578,110.65550578710743,348.3439222643079,300.18493743684064,82.33364192747516,9.534669942468099e-07,715.411489729429,Normal,681.3838162494685,721.3838162494685,SUP001,AlphaSteel,MAT104,Steel Sheet,1.02
2026-05-13,722.4253240240087,110.6555057743439,348.34392226429827,306.29699168351925,82.3855728103396,-9.292232205915241e-07,722.4253268238771,Normal,681.3838097320472,721.3838097320472,SUP005,PrimeSteel,MAT104,Steel Sheet,1.03
2026-05-14,687.3561397620908,110.65550577505934,348.3439222642982,297.0399479820617,82.49582452620878,9.055981742278618e-07,687.3561371658571,Normal,681.3838160837662,721.3838160837662,SUP002,BetaMetals,MAT101,Steel Rod,0.98
2026-05-15,687.356133695672,110.65550577719446,348.3439222642907,307.6849052345136,82.05290021814362,-8.825728703421021e-07,687.3561362258845,Normal,681.3838098935429,721.3838098935429,SUP002,BetaMetals,MAT101,Steel Rod,0.98
2026-05-16,701.3838159263753,110.65550576789126,348.3439222642929,303.27720811702625,82.12309258928296,8.601328316260037e-07,701.3838134101643,Normal,681.3838159263753,721.3838159263753,SUP004,DeltaIron,MAT103,Steel Bar,1.0
2026-05-17,715.4114862478633,110.65550578101937,348.34392226430106,297.58288301837985,82.46742218924096,-8.382643468252127e-07,715.4114887491447,Normal,681.3838100469249,721.3838100469249,SUP001,AlphaSteel,MAT100,Steel Coil,1.02
2026-05-18,701.3838157768892,110.65550577827273,348.34392226429406,300.96837858923027,82.16196220178159,8.169513288081021e-07,701.383813387002,Normal,681.3838157768892,721.3838157768892,SUP004,DeltaIron,MAT103,Steel Bar,1.0
2026-05-19,701.3838101926151,110.65550578515679,348.3439222642889,300.3148122244818,82.4789826554417,-7.96179489004345e-07,701.3838125217371,Normal,681.3838101926151,721.3838101926151,SUP004,DeltaIron,MAT103,Steel Bar,1.0
2026-05-20,736.4530064166295,110.65550578349013,348.3439222642985,300.879076541174,82.2723429711672,7.759332287804455e-07,736.4530040332498,Normal,681.3838156348852,721.3838156348852,SUP003,CoreSteel,MAT102,Steel Plate,1.05
2026-05-21,722.4253246409127,110.65550577235341,348.3439222642942,308.8246987209817,82.40257052028858,-7.562053649934342e-07,722.425326919469,Normal,681.3838103309831,721.3838103309831,SUP005,PrimeSteel,MAT104,Steel Sheet,1.03
2026-05-22,687.3561391900386,110.65550579182212,348.343922264297,307.22256723022275,82.52441325373714,7.369796772849213e-07,687.3561370772196,Normal,681.3838155000393,721.3838155000393,SUP002,BetaMetals,MAT104,Steel Sheet,0.98
2026-05-23,715.4114866716686,110.65550578589722,348.3439222642923,306.76560161149615,82.23436750059142,-7.182399897054381e-07,715.4114888148074,Normal,681.3838104624202,721.3838104624202,SUP001,AlphaSteel,MAT104,Steel Sheet,1.02
2026-05-24,722.4253298331103,110.65550580116748,348.34392226429475,301.37446779466273,82.71916389351424,6.999778534577672e-07,722.4253277239824,Normal,681.3838153719516,721.3838153719516,SUP005,PrimeSteel,MAT100,Steel Coil,1.03
2026-05-25,722.4253249048568,110.65550577893383,348.34392226429765,309.49963905116437,82.40766693809078,-6.821817000179919e-07,722.4253269603627,Normal,681.3838105872396,721.3838105872396,SUP005,PrimeSteel,MAT102,Steel Plate,1.03
2026-05-26,715.4114915553043,110.65550577980936,348.34392226429617,306.7249935844529,82.803992523678,6.648369410555688e-07,715.4114895715106,Normal,681.3838152502983,721.3838152502983,SUP001,AlphaSteel,MAT102,Steel Plate,1.02
2026-05-27,722.4253250269857,110.65550577843878,348.3439222642959,304.53181599996765,82.50653022141228,-6.479315417529108e-07,722.4253269792865,Normal,681.3838107058114,721.3838107058114,SUP005,PrimeSteel,MAT104,Steel Sheet,1.03
2026-05-28,736.453005891489,110.65550577743282,348.34392226429713,302.9416705466529,82.20761626942856,6.314574196863987e-07,736.4530039518769,Normal,681.3838151347514,721.3838151347514,SUP003,CoreSteel,MAT103,Steel Bar,1.05
2026-05-29,722.4253251429739,110.65550576914904,348.34392226429634,311.1635250138569,82.63329879204164,-6.154020293358542e-07,722.4253269972602,Normal,681.3838108184212,721.3838108184212,SUP005,PrimeSteel,MAT100,Steel Coil,1.03
2026-05-30,736.4530057762544,110.6555057739995,348.34392226429486,313.77524630239736,82.54669398143557,5.997547569691619e-07,736.4530039340216,Normal,681.3838150250041,721.3838150250041,SUP003,CoreSteel,MAT103,Steel Bar,1.05
2026-05-31,687.3561347068716,110.6555057795081,348.3439222642955,307.663837485244,82.50010246322269,-5.845051997965811e-07,687.3561363825668,Normal,681.3838109253792,721.3838109253792,SUP002,BetaMetals,MAT101,Steel Rod,0.98
2026-06-01,687.3561386223524,110.65550577508496,348.34392226429685,304.1988067743937,82.13661821599489,5.696436877755673e-07,687.3561369892607,Normal,681.3838149207678,721.3838149207678,SUP002,BetaMetals,MAT102,Steel Plate,0.98
2026-06-02,701.3838110269659,110.6555057730108,348.3439222642936,298.8984476942255,82.17659404340974,-5.551599402409124e-07,701.3838126510144,Normal,681.3838110269659,721.3838110269659,SUP004,DeltaIron,MAT102,Steel Plate,1.0
2026-06-03,736.4530055628545,110.65550577174655,348.34392226429645,305.6441276399583,82.23949187990708,5.410447423415121e-07,736.4530039009585,Normal,681.3838148217661,721.3838148217661,SUP003,CoreSteel,MAT103,Steel Bar,1.05
2026-06-04,687.3561349009814,110.65550578032943,348.34392226429605,310.843784662418,82.44665370377479,-5.272884351370521e-07,687.3561364126456,Normal,681.3838111234504,721.3838111234504,SUP002,BetaMetals,MAT100,Steel Coil,0.98
2026-06-05,722.4253291695652,110.65550577225719,348.34392226429566,302.38107319490604,83.00795704766466,5.138816705496652e-07,722.4253276211714,Normal,681.3838147277332,721.3838147277332,SUP005,PrimeSteel,MAT102,Steel Plate,1.03
2026-06-06,715.4114874393949,110.65550578664785,348.3439222642966,295.7161896821916,82.17981104925421,-5.008156889196869e-07,715.4114889337684,Normal,681.383811215093,721.383811215093,SUP001,AlphaSteel,MAT103,Steel Bar,1.02
2026-06-07,715.4114909311855,110.65550577665616,348.34392226429594,306.93865952428104,82.18027615789273,4.880814419294666e-07,715.4114894748111,Normal,681.3838146384172,721.3838146384172,SUP001,AlphaSteel,MAT100,Steel Coil,1.02
2026-06-08,736.45300186724,110.65550578401398,348.34392226429475,298.2822165252196,82.51913653502395,-4.756716465159627e-07,736.453003328334,Normal,681.3838113021333,721.3838113021333,SUP003,CoreSteel,MAT103,Steel Bar,1.05
2026-06-09,701.3838145535901,110.65550577642202,348.34392226429657,305.67390401819114,82.29609396978012,4.6357739869051784e-07,701.3838131974547,Normal,681.3838145535901,721.3838145535901,SUP004,DeltaIron,MAT100,Steel Coil,1.0
2026-06-10,722.4253257263507,110.65550577737979,348.34392226429645,302.54211932356253,82.22181239867,-4.517902496559145e-07,722.4253270876542,Normal,681.3838113848064,721.3838113848064,SUP005,PrimeSteel,MAT104,Steel Sheet,1.03
2026-06-11,736.453005196671,110.65550577292844,348.3439222642936,299.50872292072756,82.30331412284471,4.4030294965580197e-07,736.4530038442191,Normal,681.38381447302,721.38381447302,SUP003,CoreSteel,MAT100,Steel Coil,1.05
2026-06-12,715.4114876925952,110.65550577683356,348.34392226429554,305.6265283408956,82.35523180505885,-4.291076272089356e-07,715.4114889729996,Normal,681.3838114633286,721.3838114633286,SUP001,AlphaSteel,MAT101,Steel Rod,1.02
2026-06-13,736.4530051163225,110.65550577661466,348.34392226429554,296.37856900453414,82.46544952319651,4.1819743223925343e-07,736.453003831769,Normal,681.3838143964977,721.3838143964977,SUP003,CoreSteel,MAT104,Steel Sheet,1.05
2026-06-14,722.4253258840438,110.6555057759614,348.3439222642971,307.0281049891608,82.02268818721977,-4.0756444885658993e-07,722.4253271120888,Normal,681.3838115379066,721.3838115379066,SUP005,PrimeSteel,MAT103,Steel Bar,1.03
2026-06-15,687.3561380373393,110.65550577880781,348.3439222642966,302.6282513823607,82.09286077139362,3.9720178257596217e-07,687.3561368986151,Normal,681.3838143238156,721.3838143238156,SUP002,BetaMetals,MAT104,Steel Sheet,0.98
2026-06-16,722.4253259570014,110.65550577479114,348.343922264295,296.9419757101233,82.4370729310319,-3.8710280536591313e-07,722.4253271233939,Normal,681.3838116087392,721.3838116087392,SUP005,PrimeSteel,MAT104,Steel Sheet,1.03
2026-06-17,687.3561379696874,110.6555057756315,348.3439222642964,300.33342338160816,82.13172687960711,3.7726048951469693e-07,687.3561368881327,Normal,681.3838142547831,721.3838142547831,SUP002,BetaMetals,MAT103,Steel Bar,0.98
2026-06-18,687.3561354424971,110.65550577352525,348.3439222642975,299.68662868037643,82.44863956396836,-3.676682625020078e-07,687.3561364965523,Normal,681.3838116760174,721.3838116760174,SUP002,BetaMetals,MAT103,Steel Bar,0.98
2026-06-19,687.3561379054277,110.65550577403518,348.3439222642955,300.2573166736144,82.24207856971336,3.58319418580777e-07,687.356136878176,Normal,681.3838141892119,721.3838141892119,SUP002,BetaMetals,MAT101,Steel Rod,0.98
2026-06-20,736.4530023269123,110.65550577744257,348.3439222642964,308.20764546265684,82.37226481661125,-3.492090172585449e-07,736.4530033995586,Normal,681.3838117399164,721.3838117399164,SUP003,CoreSteel,MAT103,Steel Bar,1.05
2026-06-21,715.4114904094772,110.65550577148592,348.3439222642958,306.6122672792963,82.49406920717301,3.403303638904731e-07,715.4114893939729,Normal,681.3838141269384,721.3838141269384,SUP001,AlphaSteel,MAT102,Steel Plate,1.02
2026-06-22,736.453002390641,110.6555057732987,348.3439222642968,306.1617258059477,82.20413176667081,-3.3167687485402553e-07,736.4530034094325,Normal,681.3838118006105,721.3838118006105,SUP003,CoreSteel,MAT102,Steel Plate,1.05
2026-06-23,715.4114903491449,110.65550576862661,348.3439222642963,300.7780391111527,82.68876050843477,3.232436540656636e-07,715.4114893846246,Normal,681.3838140677891,721.3838140677891,SUP001,AlphaSteel,MAT101,Steel Rod,1.02
2026-06-24,722.4253262140012,110.65550577542922,348.3439222642957,308.9075802956209,82.37737945223098,-3.150251615124944e-07,722.4253271632142,Normal,681.3838118582536,721.3838118582536,SUP005,PrimeSteel,MAT100,Steel Coil,1.03
2026-06-25,701.3838140116101,110.65550577516134,348.343922264296,306.1396554431932,82.7735688405881,3.070154352968757e-07,701.3838131134756,Normal,681.3838140116101,721.3838140116101,SUP004,DeltaIron,MAT100,Steel Coil,1.0
2026-06-26,722.4253262703968,110.65550577558069,348.34392226429605,303.9529980269444,82.47621738741857,-2.992090020192961e-07,722.4253271719526,Normal,681.3838119130065,721.3838119130065,SUP005,PrimeSteel,MAT102,Steel Plate,1.03
2026-06-27,736.4530046561639,110.65550577588847,348.34392226429577,302.3691683332493,82.17741477565318,2.9160136527650593e-07,736.4530037604691,Normal,681.3838139582513,721.3838139582513,SUP003,CoreSteel,MAT103,Steel Bar,1.05
2026-06-28,736.4530025632591,110.65550577842298,348.34392226429594,310.5950880729225,82.60295056889763,-2.8418712938460544e-07,736.4530034361795,Normal,681.3838119650087,721.3838119650087,SUP003,CoreSteel,MAT101,Steel Rod,1.05
2026-06-29,715.4114901857225,110.65550577693894,348.3439222642962,313.21205287269174,82.51638143953245,2.769613871578258e-07,715.4114893593029,Normal,681.383813907571,721.383813907571,SUP001,AlphaSteel,MAT100,Steel Coil,1.02
2026-06-30,736.4530026151205,110.65550577525353,348.3439222642961,307.1077585406788,82.4698113275592,-2.699193535349309e-07,736.4530034442153,Normal,681.3838120144004,721.3838120144004,SUP003,CoreSteel,MAT100,Steel Coil,1.05
